user_id,nome,documento,telefone,uf,cluster,rec_id,rec_desc,source_rec
user_250,Ana Lima,514.079.728-04,(44) 29002-8220,MG,GOLD,item_25,Spiromesifen,top products
user_250,Ana Lima,514.079.728-04,(44) 29002-8220,MG,GOLD,item_32,Buprofezina,top products
user_251,Paulo Lima,610.000.423-68,(67) 49842-7096,PA,SILVER,item_2,Tiodicarbe,top products
user_251,Paulo Lima,610.000.423-68,(67) 49842-7096,PA,SILVER,item_25,Spiromesifen,top products
user_251,Paulo Lima,610.000.423-68,(67) 49842-7096,PA,SILVER,item_32,Buprofezina,top products
user_252,Yasmin Ferreira,723.021.541-46,(66) 78466-9135,TO,PLATINUM,item_2,Tiodicarbe,top products
user_252,Yasmin Ferreira,723.021.541-46,(66) 78466-9135,TO,PLATINUM,item_25,Spiromesifen,top products
user_252,Yasmin Ferreira,723.021.541-46,(66) 78466-9135,TO,PLATINUM,item_32,Buprofezina,top products
user_253,Vinicius Lima,825.977.244-30,(32) 28958-3653,DF,DIAMOND,item_2,Tiodicarbe,top products
user_253,Vinicius Lima,825.977.244-30,(32) 28958-3653,DF,DIAMOND,item_25,Spiromesifen,top products
user_253,Vinicius Lima,825.977.244-30,(32) 28958-3653,DF,DIAMOND,item_32,Buprofezina,top products
user_254,Tatiana Pereira,850.033.141-60,(41) 91027-0023,RN,GOLD,item_2,Tiodicarbe,top products
user_254,Tatiana Pereira,850.033.141-60,(41) 91027-0023,RN,GOLD,item_25,Spiromesifen,top products
user_254,Tatiana Pereira,850.033.141-60,(41) 91027-0023,RN,GOLD,item_32,Buprofezina,top products
user_255,Daniela Melo,117.078.775-17,(55) 24576-3678,PI,SILVER,item_25,Spiromesifen,apriori
user_255,Daniela Melo,117.078.775-17,(55) 24576-3678,PI,SILVER,item_6,Metomil Forte,apriori
user_255,Daniela Melo,117.078.775-17,(55) 24576-3678,PI,SILVER,item_12,Clorpirifos,apriori
user_256,Samuel Ferreira,737.869.227-83,(69) 71734-7694,RS,DIAMOND,item_2,Tiodicarbe,top products
user_256,Samuel Ferreira,737.869.227-83,(69) 71734-7694,RS,DIAMOND,item_25,Spiromesifen,top products
user_256,Samuel Ferreira,737.869.227-83,(69) 71734-7694,RS,DIAMOND,item_32,Buprofezina,top products
user_257,Eduardo Souza,564.149.886-02,(55) 70470-4889,ES,GOLD,item_2,Tiodicarbe,top products
user_257,Eduardo Souza,564.149.886-02,(55) 70470-4889,ES,GOLD,item_25,Spiromesifen,top products
user_257,Eduardo Souza,564.149.886-02,(55) 70470-4889,ES,GOLD,item_32,Buprofezina,top products
user_258,Leonardo Barbosa,940.270.615-59,(25) 25249-3355,AL,PLATINUM,item_2,Tiodicarbe,top products
user_258,Leonardo Barbosa,940.270.615-59,(25) 25249-3355,AL,PLATINUM,item_25,Spiromesifen,top products
user_258,Leonardo Barbosa,940.270.615-59,(25) 25249-3355,AL,PLATINUM,item_32,Buprofezina,top products
user_259,Karen Barbosa,926.704.807-28,(62) 86633-1882,AL,SILVER,item_2,Tiodicarbe,apriori
user_259,Karen Barbosa,926.704.807-28,(62) 86633-1882,AL,SILVER,item_5,Malationa,apriori
user_259,Karen Barbosa,926.704.807-28,(62) 86633-1882,AL,SILVER,item_25,Spiromesifen,apriori
user_26,Carlos Oliveira,610.756.546-52,(38) 29641-2402,PR,GOLD,item_2,Tiodicarbe,top products
user_26,Carlos Oliveira,610.756.546-52,(38) 29641-2402,PR,GOLD,item_25,Spiromesifen,top products
user_26,Carlos Oliveira,610.756.546-52,(38) 29641-2402,PR,GOLD,item_32,Buprofezina,top products
user_260,Bruno Oliveira,193.465.056-25,(64) 74341-3076,PI,SILVER,item_2,Tiodicarbe,top products
user_260,Bruno Oliveira,193.465.056-25,(64) 74341-3076,PI,SILVER,item_25,Spiromesifen,top products
user_260,Bruno Oliveira,193.465.056-25,(64) 74341-3076,PI,SILVER,item_32,Buprofezina,top products
user_261,Paulo Silva,142.339.307-29,(21) 55594-0277,PR,GOLD,item_2,Tiodicarbe,top products
user_261,Paulo Silva,142.339.307-29,(21) 55594-0277,PR,GOLD,item_25,Spiromesifen,top products
user_261,Paulo Silva,142.339.307-29,(21) 55594-0277,PR,GOLD,item_32,Buprofezina,top products
user_262,Eduardo Barbosa,240.364.942-87,(21) 46062-8950,PA,GOLD,item_2,Tiodicarbe,apriori
user_262,Eduardo Barbosa,240.364.942-87,(21) 46062-8950,PA,GOLD,item_5,Malationa,apriori
user_262,Eduardo Barbosa,240.364.942-87,(21) 46062-8950,PA,GOLD,item_25,Spiromesifen,apriori
user_263,Mariana Costa,229.122.282-68,(47) 66094-7425,MS,GOLD,item_2,Tiodicarbe,top products
user_263,Mariana Costa,229.122.282-68,(47) 66094-7425,MS,GOLD,item_25,Spiromesifen,top products
user_263,Mariana Costa,229.122.282-68,(47) 66094-7425,MS,GOLD,item_32,Buprofezina,top products
user_264,Yasmin Barbosa,793.934.943-00,(57) 68991-3964,TO,DIAMOND,item_2,Tiodicarbe,top products
user_264,Yasmin Barbosa,793.934.943-00,(57) 68991-3964,TO,DIAMOND,item_25,Spiromesifen,top products
user_264,Yasmin Barbosa,793.934.943-00,(57) 68991-3964,TO,DIAMOND,item_32,Buprofezina,top products
user_265,Clara Melo,029.232.656-16,(50) 42674-2529,SE,PLATINUM,item_2,Tiodicarbe,top products
user_265,Clara Melo,029.232.656-16,(50) 42674-2529,SE,PLATINUM,item_25,Spiromesifen,top products
user_265,Clara Melo,029.232.656-16,(50) 42674-2529,SE,PLATINUM,item_32,Buprofezina,top products
user_266,Tatiana Costa,166.411.058-08,(30) 12351-8067,PA,PLATINUM,item_2,Tiodicarbe,top products
user_266,Tatiana Costa,166.411.058-08,(30) 12351-8067,PA,PLATINUM,item_25,Spiromesifen,top products
user_266,Tatiana Costa,166.411.058-08,(30) 12351-8067,PA,PLATINUM,item_32,Buprofezina,top products
user_267,Gabriel Melo,251.676.691-95,(71) 91142-8830,PI,GOLD,item_2,Tiodicarbe,top products
user_267,Gabriel Melo,251.676.691-95,(71) 91142-8830,PI,GOLD,item_25,Spiromesifen,top products
user_267,Gabriel Melo,251.676.691-95,(71) 91142-8830,PI,GOLD,item_32,Buprofezina,top products
user_268,Paulo Gomes,805.767.182-22,(14) 50209-8609,RJ,GOLD,item_2,Tiodicarbe,top products
user_268,Paulo Gomes,805.767.182-22,(14) 50209-8609,RJ,GOLD,item_25,Spiromesifen,top products
user_268,Paulo Gomes,805.767.182-22,(14) 50209-8609,RJ,GOLD,item_32,Buprofezina,top products
user_269,Daniela Lima,366.459.722-40,(73) 74433-6114,RS,DIAMOND,item_4,Difenoconazol,apriori
user_269,Daniela Lima,366.459.722-40,(73) 74433-6114,RS,DIAMOND,item_2,Tiodicarbe,top products
user_269,Daniela Lima,366.459.722-40,(73) 74433-6114,RS,DIAMOND,item_25,Spiromesifen,top products
user_27,Nicolas Almeida,692.673.997-67,(63) 53743-7552,SP,PLATINUM,item_1,"2,4-D",apriori
user_27,Nicolas Almeida,692.673.997-67,(63) 53743-7552,SP,PLATINUM,item_5,Malationa,apriori
user_27,Nicolas Almeida,692.673.997-67,(63) 53743-7552,SP,PLATINUM,item_6,Metomil Forte,apriori
user_270,Olivia Souza,909.678.754-05,(33) 70737-8713,RR,GOLD,item_2,Tiodicarbe,top products
user_270,Olivia Souza,909.678.754-05,(33) 70737-8713,RR,GOLD,item_25,Spiromesifen,top products
user_270,Olivia Souza,909.678.754-05,(33) 70737-8713,RR,GOLD,item_32,Buprofezina,top products
user_271,Eduardo Barbosa,861.814.628-13,(62) 29184-4117,ES,GOLD,item_2,Tiodicarbe,top products
user_271,Eduardo Barbosa,861.814.628-13,(62) 29184-4117,ES,GOLD,item_25,Spiromesifen,top products
user_271,Eduardo Barbosa,861.814.628-13,(62) 29184-4117,ES,GOLD,item_32,Buprofezina,top products
user_272,Paulo Ferreira,436.188.028-63,(40) 81635-6143,PE,SILVER,item_2,Tiodicarbe,top products
user_272,Paulo Ferreira,436.188.028-63,(40) 81635-6143,PE,SILVER,item_25,Spiromesifen,top products
user_272,Paulo Ferreira,436.188.028-63,(40) 81635-6143,PE,SILVER,item_32,Buprofezina,top products
user_273,Vinicius Ribeiro,571.276.675-71,(11) 94317-2495,BA,DIAMOND,item_2,Tiodicarbe,top products
user_273,Vinicius Ribeiro,571.276.675-71,(11) 94317-2495,BA,DIAMOND,item_25,Spiromesifen,top products
user_273,Vinicius Ribeiro,571.276.675-71,(11) 94317-2495,BA,DIAMOND,item_32,Buprofezina,top products
user_274,Rafael Ferreira,819.079.597-48,(16) 42013-8728,CE,DIAMOND,item_2,Tiodicarbe,top products
user_274,Rafael Ferreira,819.079.597-48,(16) 42013-8728,CE,DIAMOND,item_25,Spiromesifen,top products
user_274,Rafael Ferreira,819.079.597-48,(16) 42013-8728,CE,DIAMOND,item_32,Buprofezina,top products
user_275,Bruno Pereira,082.871.917-83,(52) 69910-4607,PI,DIAMOND,item_2,Tiodicarbe,top products
user_275,Bruno Pereira,082.871.917-83,(52) 69910-4607,PI,DIAMOND,item_25,Spiromesifen,top products
user_275,Bruno Pereira,082.871.917-83,(52) 69910-4607,PI,DIAMOND,item_32,Buprofezina,top products
user_276,Gabriel Cardoso,847.153.508-53,(50) 77157-3303,PI,DIAMOND,item_2,Tiodicarbe,top products
user_276,Gabriel Cardoso,847.153.508-53,(50) 77157-3303,PI,DIAMOND,item_25,Spiromesifen,top products
user_276,Gabriel Cardoso,847.153.508-53,(50) 77157-3303,PI,DIAMOND,item_32,Buprofezina,top products
user_277,Yasmin Barbosa,501.531.950-62,(17) 94318-2269,PA,GOLD,item_2,Tiodicarbe,top products
user_277,Yasmin Barbosa,501.531.950-62,(17) 94318-2269,PA,GOLD,item_25,Spiromesifen,top products
user_277,Yasmin Barbosa,501.531.950-62,(17) 94318-2269,PA,GOLD,item_32,Buprofezina,top products
user_278,Renata Oliveira,812.363.125-36,(75) 33785-5746,RO,PLATINUM,item_2,Tiodicarbe,top products
user_278,Renata Oliveira,812.363.125-36,(75) 33785-5746,RO,PLATINUM,item_25,Spiromesifen,top products
user_278,Renata Oliveira,812.363.125-36,(75) 33785-5746,RO,PLATINUM,item_32,Buprofezina,top products
user_279,Karen Silva,304.049.081-54,(48) 92818-3741,RR,PLATINUM,item_2,Tiodicarbe,top products
user_279,Karen Silva,304.049.081-54,(48) 92818-3741,RR,PLATINUM,item_25,Spiromesifen,top products
user_279,Karen Silva,304.049.081-54,(48) 92818-3741,RR,PLATINUM,item_32,Buprofezina,top products
user_28,Karen Ferreira,786.757.781-19,(98) 12243-0099,SC,DIAMOND,item_2,Tiodicarbe,top products
user_28,Karen Ferreira,786.757.781-19,(98) 12243-0099,SC,DIAMOND,item_25,Spiromesifen,top products
user_28,Karen Ferreira,786.757.781-19,(98) 12243-0099,SC,DIAMOND,item_32,Buprofezina,top products
user_280,Eduardo Pereira,440.934.572-66,(14) 38216-4939,ES,DIAMOND,item_2,Tiodicarbe,top products
user_280,Eduardo Pereira,440.934.572-66,(14) 38216-4939,ES,DIAMOND,item_25,Spiromesifen,top products
user_280,Eduardo Pereira,440.934.572-66,(14) 38216-4939,ES,DIAMOND,item_32,Buprofezina,top products
user_281,Helena Souza,387.214.899-17,(18) 78583-7286,RO,SILVER,item_2,Tiodicarbe,apriori
user_281,Helena Souza,387.214.899-17,(18) 78583-7286,RO,SILVER,item_5,Malationa,apriori
user_281,Helena Souza,387.214.899-17,(18) 78583-7286,RO,SILVER,item_25,Spiromesifen,apriori
user_282,Olivia Melo,504.161.165-66,(83) 39480-1891,AM,SILVER,item_2,Tiodicarbe,top products
user_282,Olivia Melo,504.161.165-66,(83) 39480-1891,AM,SILVER,item_25,Spiromesifen,top products
user_282,Olivia Melo,504.161.165-66,(83) 39480-1891,AM,SILVER,item_32,Buprofezina,top products
user_283,Igor Silva,052.657.878-57,(44) 31991-6728,AM,GOLD,item_2,Tiodicarbe,apriori
user_283,Igor Silva,052.657.878-57,(44) 31991-6728,AM,GOLD,item_5,Malationa,apriori
user_283,Igor Silva,052.657.878-57,(44) 31991-6728,AM,GOLD,item_25,Spiromesifen,apriori
user_284,Tatiana Gomes,996.215.266-93,(45) 70662-4351,MG,GOLD,item_2,Tiodicarbe,top products
user_284,Tatiana Gomes,996.215.266-93,(45) 70662-4351,MG,GOLD,item_25,Spiromesifen,top products
user_284,Tatiana Gomes,996.215.266-93,(45) 70662-4351,MG,GOLD,item_32,Buprofezina,top products
user_285,Gabriel Barbosa,730.002.010-02,(89) 59189-7865,MT,PLATINUM,item_2,Tiodicarbe,top products
user_285,Gabriel Barbosa,730.002.010-02,(89) 59189-7865,MT,PLATINUM,item_25,Spiromesifen,top products
user_285,Gabriel Barbosa,730.002.010-02,(89) 59189-7865,MT,PLATINUM,item_32,Buprofezina,top products
user_286,Mariana Cardoso,549.178.826-23,(67) 96426-5850,PR,DIAMOND,item_2,Tiodicarbe,top products
user_286,Mariana Cardoso,549.178.826-23,(67) 96426-5850,PR,DIAMOND,item_25,Spiromesifen,top products
user_286,Mariana Cardoso,549.178.826-23,(67) 96426-5850,PR,DIAMOND,item_32,Buprofezina,top products
user_287,Ana Oliveira,843.615.628-70,(31) 25609-2014,TO,PLATINUM,item_2,Tiodicarbe,top products
user_287,Ana Oliveira,843.615.628-70,(31) 25609-2014,TO,PLATINUM,item_25,Spiromesifen,top products
user_287,Ana Oliveira,843.615.628-70,(31) 25609-2014,TO,PLATINUM,item_32,Buprofezina,top products
user_288,Renata Almeida,828.075.174-71,(50) 17867-5477,RJ,SILVER,item_2,Tiodicarbe,top products
user_288,Renata Almeida,828.075.174-71,(50) 17867-5477,RJ,SILVER,item_25,Spiromesifen,top products
user_288,Renata Almeida,828.075.174-71,(50) 17867-5477,RJ,SILVER,item_32,Buprofezina,top products
user_289,Fernanda Barbosa,081.510.271-18,(68) 85385-3217,DF,PLATINUM,item_2,Tiodicarbe,top products
user_289,Fernanda Barbosa,081.510.271-18,(68) 85385-3217,DF,PLATINUM,item_25,Spiromesifen,top products
user_289,Fernanda Barbosa,081.510.271-18,(68) 85385-3217,DF,PLATINUM,item_32,Buprofezina,top products
user_29,Paulo Nascimento,484.886.577-58,(61) 10043-5287,AM,PLATINUM,item_2,Tiodicarbe,top products
user_29,Paulo Nascimento,484.886.577-58,(61) 10043-5287,AM,PLATINUM,item_25,Spiromesifen,top products
user_29,Paulo Nascimento,484.886.577-58,(61) 10043-5287,AM,PLATINUM,item_32,Buprofezina,top products
user_290,Bruno Gomes,455.121.678-24,(49) 87497-6329,AM,DIAMOND,item_2,Tiodicarbe,top products
user_290,Bruno Gomes,455.121.678-24,(49) 87497-6329,AM,DIAMOND,item_25,Spiromesifen,top products
user_290,Bruno Gomes,455.121.678-24,(49) 87497-6329,AM,DIAMOND,item_32,Buprofezina,top products
user_291,Renata Souza,682.416.509-18,(56) 50003-8500,RJ,PLATINUM,item_2,Tiodicarbe,top products
user_291,Renata Souza,682.416.509-18,(56) 50003-8500,RJ,PLATINUM,item_25,Spiromesifen,top products
user_291,Renata Souza,682.416.509-18,(56) 50003-8500,RJ,PLATINUM,item_32,Buprofezina,top products
user_292,Yasmin Melo,217.674.364-03,(19) 63841-1336,PB,SILVER,item_1,"2,4-D",apriori
user_292,Yasmin Melo,217.674.364-03,(19) 63841-1336,PB,SILVER,item_5,Malationa,apriori
user_292,Yasmin Melo,217.674.364-03,(19) 63841-1336,PB,SILVER,item_12,Clorpirifos,apriori
user_293,Karen Cardoso,846.554.119-56,(57) 29979-2716,RO,DIAMOND,item_2,Tiodicarbe,apriori
user_293,Karen Cardoso,846.554.119-56,(57) 29979-2716,RO,DIAMOND,item_5,Malationa,apriori
user_293,Karen Cardoso,846.554.119-56,(57) 29979-2716,RO,DIAMOND,item_25,Spiromesifen,apriori
user_294,Vinicius Silva,128.703.870-92,(12) 68937-3769,ES,SILVER,item_2,Tiodicarbe,top products
user_294,Vinicius Silva,128.703.870-92,(12) 68937-3769,ES,SILVER,item_25,Spiromesifen,top products
user_294,Vinicius Silva,128.703.870-92,(12) 68937-3769,ES,SILVER,item_32,Buprofezina,top products
user_295,Olivia Almeida,715.997.266-95,(15) 52882-3998,SE,SILVER,item_2,Tiodicarbe,top products
user_295,Olivia Almeida,715.997.266-95,(15) 52882-3998,SE,SILVER,item_25,Spiromesifen,top products
user_295,Olivia Almeida,715.997.266-95,(15) 52882-3998,SE,SILVER,item_32,Buprofezina,top products
user_296,Renata Almeida,246.605.855-14,(38) 45308-4554,MS,SILVER,item_2,Tiodicarbe,top products
user_296,Renata Almeida,246.605.855-14,(38) 45308-4554,MS,SILVER,item_25,Spiromesifen,top products
user_296,Renata Almeida,246.605.855-14,(38) 45308-4554,MS,SILVER,item_32,Buprofezina,top products
user_297,Igor Almeida,819.453.274-39,(57) 66077-6193,AC,GOLD,item_2,Tiodicarbe,top products
user_297,Igor Almeida,819.453.274-39,(57) 66077-6193,AC,GOLD,item_25,Spiromesifen,top products
user_297,Igor Almeida,819.453.274-39,(57) 66077-6193,AC,GOLD,item_32,Buprofezina,top products
user_298,Leonardo Nascimento,444.514.998-39,(22) 73087-6388,AC,GOLD,item_2,Tiodicarbe,apriori
user_298,Leonardo Nascimento,444.514.998-39,(22) 73087-6388,AC,GOLD,item_5,Malationa,apriori
user_298,Leonardo Nascimento,444.514.998-39,(22) 73087-6388,AC,GOLD,item_25,Spiromesifen,apriori
user_299,Júlia Costa,206.715.045-04,(16) 45094-9897,MS,DIAMOND,item_2,Tiodicarbe,top products
user_299,Júlia Costa,206.715.045-04,(16) 45094-9897,MS,DIAMOND,item_25,Spiromesifen,top products
user_299,Júlia Costa,206.715.045-04,(16) 45094-9897,MS,DIAMOND,item_32,Buprofezina,top products
user_3,Tatiana Costa,155.237.794-38,(64) 95814-5063,AP,GOLD,item_2,Tiodicarbe,top products
user_3,Tatiana Costa,155.237.794-38,(64) 95814-5063,AP,GOLD,item_25,Spiromesifen,top products
user_3,Tatiana Costa,155.237.794-38,(64) 95814-5063,AP,GOLD,item_32,Buprofezina,top products
user_30,Paulo Oliveira,177.049.232-50,(22) 89829-6151,MT,SILVER,item_2,Tiodicarbe,top products
user_30,Paulo Oliveira,177.049.232-50,(22) 89829-6151,MT,SILVER,item_25,Spiromesifen,top products
user_30,Paulo Oliveira,177.049.232-50,(22) 89829-6151,MT,SILVER,item_32,Buprofezina,top products
user_300,Renata Lima,402.485.226-40,(12) 17136-7689,AM,SILVER,item_2,Tiodicarbe,top products
user_300,Renata Lima,402.485.226-40,(12) 17136-7689,AM,SILVER,item_25,Spiromesifen,top products
user_300,Renata Lima,402.485.226-40,(12) 17136-7689,AM,SILVER,item_32,Buprofezina,top products
user_301,Carlos Silva,833.938.301-69,(47) 93940-2252,AC,GOLD,item_2,Tiodicarbe,top products
user_301,Carlos Silva,833.938.301-69,(47) 93940-2252,AC,GOLD,item_25,Spiromesifen,top products
user_301,Carlos Silva,833.938.301-69,(47) 93940-2252,AC,GOLD,item_32,Buprofezina,top products
user_302,Mariana Ferreira,419.525.212-03,(44) 90236-2883,SP,SILVER,item_2,Tiodicarbe,top products
user_302,Mariana Ferreira,419.525.212-03,(44) 90236-2883,SP,SILVER,item_25,Spiromesifen,top products
user_302,Mariana Ferreira,419.525.212-03,(44) 90236-2883,SP,SILVER,item_32,Buprofezina,top products
user_303,Bruno Barbosa,121.118.027-03,(68) 31281-9325,BA,PLATINUM,item_2,Tiodicarbe,top products
user_303,Bruno Barbosa,121.118.027-03,(68) 31281-9325,BA,PLATINUM,item_25,Spiromesifen,top products
user_303,Bruno Barbosa,121.118.027-03,(68) 31281-9325,BA,PLATINUM,item_32,Buprofezina,top products
user_304,Karen Costa,132.282.416-28,(37) 56361-3542,PE,SILVER,item_2,Tiodicarbe,top products
user_304,Karen Costa,132.282.416-28,(37) 56361-3542,PE,SILVER,item_25,Spiromesifen,top products
user_304,Karen Costa,132.282.416-28,(37) 56361-3542,PE,SILVER,item_32,Buprofezina,top products
user_305,Fernanda Rocha,764.323.012-49,(81) 81777-5813,PR,SILVER,item_2,Tiodicarbe,top products
user_305,Fernanda Rocha,764.323.012-49,(81) 81777-5813,PR,SILVER,item_25,Spiromesifen,top products
user_305,Fernanda Rocha,764.323.012-49,(81) 81777-5813,PR,SILVER,item_32,Buprofezina,top products
user_306,Helena Souza,729.189.133-23,(68) 20354-7095,MA,PLATINUM,item_2,Tiodicarbe,top products
user_306,Helena Souza,729.189.133-23,(68) 20354-7095,MA,PLATINUM,item_25,Spiromesifen,top products
user_306,Helena Souza,729.189.133-23,(68) 20354-7095,MA,PLATINUM,item_32,Buprofezina,top products
user_307,Tatiana Rocha,038.555.233-19,(56) 46909-8416,MS,PLATINUM,item_2,Tiodicarbe,apriori
user_307,Tatiana Rocha,038.555.233-19,(56) 46909-8416,MS,PLATINUM,item_25,Spiromesifen,apriori
user_307,Tatiana Rocha,038.555.233-19,(56) 46909-8416,MS,PLATINUM,item_4,Difenoconazol,apriori
user_308,Olivia Martins,630.241.197-37,(44) 16028-8835,ES,SILVER,item_2,Tiodicarbe,top products
user_308,Olivia Martins,630.241.197-37,(44) 16028-8835,ES,SILVER,item_25,Spiromesifen,top products
user_308,Olivia Martins,630.241.197-37,(44) 16028-8835,ES,SILVER,item_32,Buprofezina,top products
user_309,Bruno Rocha,235.709.099-57,(20) 14108-1014,GO,DIAMOND,item_2,Tiodicarbe,top products
user_309,Bruno Rocha,235.709.099-57,(20) 14108-1014,GO,DIAMOND,item_25,Spiromesifen,top products
user_309,Bruno Rocha,235.709.099-57,(20) 14108-1014,GO,DIAMOND,item_32,Buprofezina,top products
user_31,Renata Rocha,028.140.489-92,(75) 81028-9583,AM,PLATINUM,item_2,Tiodicarbe,top products
user_31,Renata Rocha,028.140.489-92,(75) 81028-9583,AM,PLATINUM,item_25,Spiromesifen,top products
user_31,Renata Rocha,028.140.489-92,(75) 81028-9583,AM,PLATINUM,item_32,Buprofezina,top products
user_310,Vinicius Ferreira,717.588.128-94,(92) 59847-7994,SP,PLATINUM,item_2,Tiodicarbe,top products
user_310,Vinicius Ferreira,717.588.128-94,(92) 59847-7994,SP,PLATINUM,item_25,Spiromesifen,top products
user_310,Vinicius Ferreira,717.588.128-94,(92) 59847-7994,SP,PLATINUM,item_32,Buprofezina,top products
user_311,Ana Nascimento,745.351.266-89,(67) 48462-3839,PE,DIAMOND,item_2,Tiodicarbe,top products
user_311,Ana Nascimento,745.351.266-89,(67) 48462-3839,PE,DIAMOND,item_25,Spiromesifen,top products
user_311,Ana Nascimento,745.351.266-89,(67) 48462-3839,PE,DIAMOND,item_32,Buprofezina,top products
user_312,Paulo Pereira,063.967.558-34,(24) 59433-0161,SE,DIAMOND,item_2,Tiodicarbe,top products
user_312,Paulo Pereira,063.967.558-34,(24) 59433-0161,SE,DIAMOND,item_25,Spiromesifen,top products
user_312,Paulo Pereira,063.967.558-34,(24) 59433-0161,SE,DIAMOND,item_32,Buprofezina,top products
user_313,Tatiana Rocha,583.552.769-36,(68) 19571-9155,PI,PLATINUM,item_2,Tiodicarbe,top products
user_313,Tatiana Rocha,583.552.769-36,(68) 19571-9155,PI,PLATINUM,item_25,Spiromesifen,top products
user_313,Tatiana Rocha,583.552.769-36,(68) 19571-9155,PI,PLATINUM,item_32,Buprofezina,top products
user_314,Nicolas Nascimento,219.691.307-95,(87) 60418-1403,MS,SILVER,item_2,Tiodicarbe,top products
user_314,Nicolas Nascimento,219.691.307-95,(87) 60418-1403,MS,SILVER,item_25,Spiromesifen,top products
user_314,Nicolas Nascimento,219.691.307-95,(87) 60418-1403,MS,SILVER,item_32,Buprofezina,top products
user_315,Mariana Almeida,544.742.564-21,(33) 29863-3297,RR,SILVER,item_2,Tiodicarbe,top products
user_315,Mariana Almeida,544.742.564-21,(33) 29863-3297,RR,SILVER,item_25,Spiromesifen,top products
user_315,Mariana Almeida,544.742.564-21,(33) 29863-3297,RR,SILVER,item_32,Buprofezina,top products
user_316,Leonardo Ferreira,395.842.735-15,(72) 18313-5911,AM,GOLD,item_2,Tiodicarbe,top products
user_316,Leonardo Ferreira,395.842.735-15,(72) 18313-5911,AM,GOLD,item_25,Spiromesifen,top products
user_316,Leonardo Ferreira,395.842.735-15,(72) 18313-5911,AM,GOLD,item_32,Buprofezina,top products
user_317,Samuel Oliveira,494.375.007-81,(96) 44524-8504,PA,PLATINUM,item_2,Tiodicarbe,top products
user_317,Samuel Oliveira,494.375.007-81,(96) 44524-8504,PA,PLATINUM,item_25,Spiromesifen,top products
user_317,Samuel Oliveira,494.375.007-81,(96) 44524-8504,PA,PLATINUM,item_32,Buprofezina,top products
user_318,Renata Lima,136.871.208-95,(84) 70369-5128,MT,DIAMOND,item_2,Tiodicarbe,top products
user_318,Renata Lima,136.871.208-95,(84) 70369-5128,MT,DIAMOND,item_25,Spiromesifen,top products
user_318,Renata Lima,136.871.208-95,(84) 70369-5128,MT,DIAMOND,item_32,Buprofezina,top products
user_319,Igor Ribeiro,903.969.201-14,(25) 91350-4532,PR,GOLD,item_2,Tiodicarbe,top products
user_319,Igor Ribeiro,903.969.201-14,(25) 91350-4532,PR,GOLD,item_25,Spiromesifen,top products
user_319,Igor Ribeiro,903.969.201-14,(25) 91350-4532,PR,GOLD,item_32,Buprofezina,top products
user_32,Júlia Gomes,902.130.717-46,(67) 43815-3245,PA,GOLD,item_2,Tiodicarbe,top products
user_32,Júlia Gomes,902.130.717-46,(67) 43815-3245,PA,GOLD,item_25,Spiromesifen,top products
user_32,Júlia Gomes,902.130.717-46,(67) 43815-3245,PA,GOLD,item_32,Buprofezina,top products
user_320,Eduardo Almeida,549.180.370-34,(52) 22145-2864,MA,SILVER,item_2,Tiodicarbe,top products
user_320,Eduardo Almeida,549.180.370-34,(52) 22145-2864,MA,SILVER,item_25,Spiromesifen,top products
user_320,Eduardo Almeida,549.180.370-34,(52) 22145-2864,MA,SILVER,item_32,Buprofezina,top products
user_321,Nicolas Oliveira,172.630.428-34,(58) 67344-6406,CE,PLATINUM,item_2,Tiodicarbe,top products
user_321,Nicolas Oliveira,172.630.428-34,(58) 67344-6406,CE,PLATINUM,item_25,Spiromesifen,top products
user_321,Nicolas Oliveira,172.630.428-34,(58) 67344-6406,CE,PLATINUM,item_32,Buprofezina,top products
user_322,Daniela Rocha,835.568.360-71,(51) 94955-8897,PR,PLATINUM,item_2,Tiodicarbe,top products
user_322,Daniela Rocha,835.568.360-71,(51) 94955-8897,PR,PLATINUM,item_25,Spiromesifen,top products
user_322,Daniela Rocha,835.568.360-71,(51) 94955-8897,PR,PLATINUM,item_32,Buprofezina,top products
user_323,Samuel Ribeiro,163.859.274-79,(88) 89671-0956,AL,PLATINUM,item_2,Tiodicarbe,top products
user_323,Samuel Ribeiro,163.859.274-79,(88) 89671-0956,AL,PLATINUM,item_25,Spiromesifen,top products
user_323,Samuel Ribeiro,163.859.274-79,(88) 89671-0956,AL,PLATINUM,item_32,Buprofezina,top products
user_324,Paulo Almeida,307.377.377-76,(81) 31615-9093,ES,GOLD,item_2,Tiodicarbe,apriori
user_324,Paulo Almeida,307.377.377-76,(81) 31615-9093,ES,GOLD,item_25,Spiromesifen,apriori
user_324,Paulo Almeida,307.377.377-76,(81) 31615-9093,ES,GOLD,item_6,Metomil Forte,apriori
user_325,Carlos Ferreira,052.558.260-94,(63) 53723-2776,DF,PLATINUM,item_2,Tiodicarbe,top products
user_325,Carlos Ferreira,052.558.260-94,(63) 53723-2776,DF,PLATINUM,item_25,Spiromesifen,top products
user_325,Carlos Ferreira,052.558.260-94,(63) 53723-2776,DF,PLATINUM,item_32,Buprofezina,top products
user_326,Karen Lima,384.766.305-43,(13) 65977-5530,RR,SILVER,item_2,Tiodicarbe,top products
